,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,dist
10,337176240070775424,40.60956604585608,0.0422226975729863,42.72822506582992,0.0319958577174074,1.913570865989792,0.0565977921456236,0.9954071896087732,0.0637911831912272,-5.803889628510524,0.0602655060260347,14.568987,,,Gaia DR2 337176240070775424,40.6095602115288,42.728250054799,1.9136,0.995,-5.804,0.0,1.8181488666169983e-09
11,337152841089175168,40.58689266454747,0.0491160899732226,42.7272851531218,0.0363194860353945,1.7233095790791344,0.065214712051239,4.364011896976907,0.074939378675653,-5.6575223223950815,0.0742209610212731,14.963131,,,Gaia DR2 337152841089175168,40.58686708638399,42.7273095118956,1.7233,4.364,-5.658,0.0,2.063211225258486e-09
12,337153012887641600,40.57574100043292,0.059406060186878,42.722590947223246,0.046678122454397,0.5115563390087831,0.081119984805364,3.648730402590688,0.0912615651936503,-0.0827518760610385,0.0839367748469845,15.586887,,,Gaia DR2 337153012887641600,40.5757196162738,42.7225913035141,0.5116,3.649,-0.083,0.0,1.5801644135525356e-09
13,337152806729441664,40.58345341969527,0.0570265931416557,42.71020934387703,0.0425247505469581,0.4346251921611396,0.0756473473374258,3.20851315544368,0.0870655559118643,3.775240303742949,0.0855678089161973,15.386777,,,Gaia DR2 337152806729441664,40.5834346192793,42.7101930893686,0.4346,3.209,3.775,0.0,2.3421742992385187e-09
14,337176377509719424,40.64404587727776,0.0626331390527325,42.74742978964191,0.0407389368440563,1.996323150043784,0.07368735595097,0.6774494119706513,0.0879998780284401,-5.9153723153335065,0.0809011863885289,11.435862,,,Gaia DR2 337176377509719424,40.6440419053495,42.747455258606,1.9963,0.677,-5.915,0.0,2.513570002405653e-09
15,337176377509721088,40.62786344352124,0.0481313763995032,42.74539198177287,0.0277727500447801,1.0305310290187295,0.0607801736924542,-2.2572377956836736,0.0610468428734118,-0.6550392134779139,0.0565339102322098,13.696852,,,Gaia DR2 337176377509721088,40.6278766774077,42.7453948020798,0.0,0.0,0.0,0.0,1.0119611671120366e-05
16,337173422572224768,40.64932133912679,0.0470962159822532,42.731894895777,0.0318376129247134,0.7345891990572917,0.0581680187153548,6.126565050330507,0.0685797126340396,-4.099837917100839,0.0602984850193504,14.523602,,,Gaia DR2 337173422572224768,40.6492854276958,42.7319125478513,0.7346,6.127,-4.1,0.0,1.9954367646557893e-09
17,337173353852753280,40.6578191351673,0.087817156907637,42.71364468075417,0.0890742614297712,1.6262483077992078,0.130139333583078,1.4020624791722318,0.1424788597452977,-5.658434006759149,0.1438086538664725,12.238515,7.274973739410365,5.438220755940809,Gaia DR2 337173353852753280,40.6578109192624,42.7136690434604,1.6262,1.402,-5.658,7.27,1.8969990741331016e-09
18,337173216413805312,40.63904389176815,0.0588402775274233,42.7003063756261,0.0362189409376345,1.2187675789907713,0.0622103606787154,7.730319628874697,0.0862176208753173,-3.4193235629685645,0.074744323131997,12.699638,,,Gaia DR2 337173216413805312,40.6389986028421,42.7003210977047,1.2188,7.73,-3.419,0.0,1.951131778806925e-09
19,337149817431979264,40.62372100886149,0.0449586438103069,42.699076810268735,0.031856661266843,0.4531457158917239,0.0573308038782005,8.077069075937382,0.0644520703325809,-0.8470092466331327,0.0638252232767869,14.5334835,,,Gaia DR2 337149817431979264,40.6236736894112,42.6990804571044,0.4531,8.077,-0.847,0.0,3.00176660550535e-10
