,resource,consumer
1965,FISH_LARVAE,SEBASTES_MENTELLA
1966,GADUS_MORHUA,SEBASTES_MENTELLA
1967,GAMMARIDAE_INDET,SEBASTES_MENTELLA
1968,GAMMARUS_WILKITZKII,SEBASTES_MENTELLA
1969,HIPPOGLOSSOIDES_PLATESSOIDES,SEBASTES_MENTELLA
1970,HYAS_SP,SEBASTES_MENTELLA
1971,LIMACINA_HELICINA,SEBASTES_MENTELLA
1972,LIMACINA_RETROVERSA,SEBASTES_MENTELLA
1973,MACOMA_SP,SEBASTES_MENTELLA
1974,MALLOTUS_VILLOSUS,SEBASTES_MENTELLA
1975,MEGANYCTIPHANES_NORVEGICA,SEBASTES_MENTELLA
1976,MELANOGRAMMUS_AEGLEFINUS,SEBASTES_MENTELLA
1977,MENDICULA_FERRUGINOSA,SEBASTES_MENTELLA
1978,MERTENSIA_OVUM,SEBASTES_MENTELLA
1979,METRIDIA_LONGA,SEBASTES_MENTELLA
1980,MICROMESISTIUS_POUTASSOU,SEBASTES_MENTELLA
1981,MICROCALANUS_SPP,SEBASTES_MENTELLA
1982,MOLPADIA_BOREALIS,SEBASTES_MENTELLA
1983,OIKOPLEURA_DIOICA,SEBASTES_MENTELLA
1984,OIKOPLEURA_SPP,SEBASTES_MENTELLA
1985,OIKOPLEURA_VANHOEFFENI,SEBASTES_MENTELLA
1986,OITHONA_SPINIROSTRIS/ATLANTICA,SEBASTES_MENTELLA
1987,ONISIMUS_GLACIALIS,SEBASTES_MENTELLA
1988,ONISIMUS_NANSENI,SEBASTES_MENTELLA
1989,PANDALUS_BOREALIS,SEBASTES_MENTELLA
1990,PAREUCHAETA_GLACIALIS,SEBASTES_MENTELLA
1991,PAREUCHAETA_NORVEGICA,SEBASTES_MENTELLA
1992,PAREUCHAETA_SPP,SEBASTES_MENTELLA
1993,POLLACHIUS_VIRENS,SEBASTES_MENTELLA
1994,PSEUDOCALANUS_SPP,SEBASTES_MENTELLA
1995,RHACHOTROPIS_SP,SEBASTES_MENTELLA
1996,SAGITTA_SPP,SEBASTES_MENTELLA
1997,SEBASTES_MARINUS,SEBASTES_MENTELLA
1998,SEBASTES_MENTELLA,SEBASTES_MENTELLA
1999,SEBASTES_SPP,SEBASTES_MENTELLA
2000,SEBASTES_VIVIPARUS,SEBASTES_MENTELLA
2001,STICHOPUS_TREMULUS,SEBASTES_MENTELLA
2002,THEMISTO_ABYSSORUM,SEBASTES_MENTELLA
2003,THEMISTO_LIBELLULA,SEBASTES_MENTELLA
2004,THYASIRA_GOULDI,SEBASTES_MENTELLA
2005,THYSANOESSA_INERMIS,SEBASTES_MENTELLA
2006,THYSANOESSA_LONGICAUDATA,SEBASTES_MENTELLA
2007,THYSANOESSA_RASCHII,SEBASTES_MENTELLA
2008,YOLDIELLA_SOLIDULA,SEBASTES_MENTELLA
2009,AMMODYTES_SPP,SEBASTES_SPP
2010,CALANUS_FINMARCHICUS,SEBASTES_SPP
2011,CLIONE_LIMACINA,SEBASTES_SPP
2012,GAMMARIDAE_INDET,SEBASTES_SPP
2013,MEGANYCTIPHANES_NORVEGICA,SEBASTES_SPP
2014,METRIDIA_LONGA,SEBASTES_SPP
2015,OIKOPLEURA_SPP,SEBASTES_SPP
2016,OIKOPLEURA_VANHOEFFENI,SEBASTES_SPP
2017,PANDALUS_BOREALIS,SEBASTES_SPP
2018,PAREUCHAETA_NORVEGICA,SEBASTES_SPP
2019,POLYCHAETA,SEBASTES_SPP
2020,REINHARDTIUS_HIPPOGLOSSOIDES,SEBASTES_SPP
2021,SAGITTA_SPP,SEBASTES_SPP
2022,THEMISTO_ABYSSORUM,SEBASTES_SPP
2023,THEMISTO_LIBELLULA,SEBASTES_SPP
2024,THYSANOESSA_INERMIS,SEBASTES_SPP
2025,CALANUS_FINMARCHICUS,SEBASTES_VIVIPARUS
2026,GAMMARIDAE_INDET,SEBASTES_VIVIPARUS
2027,PANDALUS_BOREALIS,SEBASTES_VIVIPARUS
2028,PYCNOGONIDA_G_SP,SEBASTES_VIVIPARUS
2029,THEMISTO_ABYSSORUM,SEBASTES_VIVIPARUS
2030,THEMISTO_LIBELLULA,SEBASTES_VIVIPARUS
2031,THYSANOESSA_INERMIS,SEBASTES_VIVIPARUS
2032,DETRITUS,SIMILIPECTEN_GREENLANDICUS
2033,DIATOM,SIMILIPECTEN_GREENLANDICUS
2034,PHYTOPLANKTON_INDET,SIMILIPECTEN_GREENLANDICUS
2035,ANARHICHAS_DENTICULATUS,SOMNIOSUS_MICROCEPHALUS
2036,ANARHICHAS_LUPUS,SOMNIOSUS_MICROCEPHALUS
2037,ANARHICHAS_MINOR,SOMNIOSUS_MICROCEPHALUS
2038,ARGENTINA_SP,SOMNIOSUS_MICROCEPHALUS
2039,ARTEDIELLUS_ATLANTICUS,SOMNIOSUS_MICROCEPHALUS
2040,ASCIDIACEA_G_SP,SOMNIOSUS_MICROCEPHALUS
2041,AURELIA_AURITA,SOMNIOSUS_MICROCEPHALUS
2042,BALAENOPTERA_ACUTOROSTRATA,SOMNIOSUS_MICROCEPHALUS
2043,BOLINOPSIS_INFUNDIBULUM,SOMNIOSUS_MICROCEPHALUS
2044,BOREOGADUS_SAIDA,SOMNIOSUS_MICROCEPHALUS
2045,BROSME_BROSME,SOMNIOSUS_MICROCEPHALUS
2046,CAREPROCTUS_SP,SOMNIOSUS_MICROCEPHALUS
2047,CLUPEA_HARENGUS,SOMNIOSUS_MICROCEPHALUS
2048,COTTUNCULUS_MICROPS,SOMNIOSUS_MICROCEPHALUS
2049,CYCLOPTERUS_LUMPUS,SOMNIOSUS_MICROCEPHALUS
2050,CYSTOPHORA_CRISTATA,SOMNIOSUS_MICROCEPHALUS
2051,ERIGNATHUS_BARBATUS,SOMNIOSUS_MICROCEPHALUS
2052,EUPHYSA_FLAMMEA,SOMNIOSUS_MICROCEPHALUS
2053,GADUS_MORHUA,SOMNIOSUS_MICROCEPHALUS
2054,GONATUS_FABRICII,SOMNIOSUS_MICROCEPHALUS
2055,GORGONOCEPHALUS_SP,SOMNIOSUS_MICROCEPHALUS
2056,HIPPOGLOSSUS_HIPPOGLOSSUS,SOMNIOSUS_MICROCEPHALUS
2057,HIPPOGLOSSOIDES_PLATESSOIDES,SOMNIOSUS_MICROCEPHALUS
2058,HYAS_SP,SOMNIOSUS_MICROCEPHALUS
2059,LEPTAGONUS_DECAGONUS,SOMNIOSUS_MICROCEPHALUS
2060,LIMANDA_LIMANDA,SOMNIOSUS_MICROCEPHALUS
2061,LIPARIS_FABRICII,SOMNIOSUS_MICROCEPHALUS
2062,LIPARIS_GIBBUS,SOMNIOSUS_MICROCEPHALUS
2063,LIPARIS_MONTAGUI,SOMNIOSUS_MICROCEPHALUS
2064,LYCODES_EUDIPLEUROSTICTUS,SOMNIOSUS_MICROCEPHALUS
2065,MALLOTUS_VILLOSUS,SOMNIOSUS_MICROCEPHALUS
2066,MELANOGRAMMUS_AEGLEFINUS,SOMNIOSUS_MICROCEPHALUS
2067,MERTENSIA_OVUM,SOMNIOSUS_MICROCEPHALUS
2068,MOLVA_MOLVA,SOMNIOSUS_MICROCEPHALUS
2069,OPHIOPHOLIS_ACULEATA,SOMNIOSUS_MICROCEPHALUS
2070,OPHIURA_SP,SOMNIOSUS_MICROCEPHALUS
2071,PANDALUS_BOREALIS,SOMNIOSUS_MICROCEPHALUS
2072,PARALIPARIS_BATHYBIUS,SOMNIOSUS_MICROCEPHALUS
2073,PHOCA_HISPIDA,SOMNIOSUS_MICROCEPHALUS
2074,PLEURONECTES_PLATESSA,SOMNIOSUS_MICROCEPHALUS
2075,POLYCHAETA,SOMNIOSUS_MICROCEPHALUS
2076,POLLACHIUS_VIRENS,SOMNIOSUS_MICROCEPHALUS
2077,REINHARDTIUS_HIPPOGLOSSOIDES,SOMNIOSUS_MICROCEPHALUS
2078,SEBASTES_MARINUS,SOMNIOSUS_MICROCEPHALUS
2079,SEBASTES_MENTELLA,SOMNIOSUS_MICROCEPHALUS
2080,SOMNIOSUS_MICROCEPHALUS,SOMNIOSUS_MICROCEPHALUS
2081,SQUALUS_ACANTHIAS,SOMNIOSUS_MICROCEPHALUS
2082,STRONGYLOCENTROTUS_SP,SOMNIOSUS_MICROCEPHALUS
2083,TRIGLOPS_NYBELINI,SOMNIOSUS_MICROCEPHALUS
2084,URSUS_MARITIMUS,SOMNIOSUS_MICROCEPHALUS
2085,DETRITUS,SPIRORBIDAE_INDET
2086,PHYTOPLANKTON_INDET,SPIRORBIDAE_INDET
2087,DETRITUS,SPIOPHANES_KROEYERI
2088,PHYTOPLANKTON_INDET,SPIOPHANES_KROEYERI
2089,DETRITUS,SPIOCHAETOPTERUS_TYPICUS
2090,PHYTOPLANKTON_INDET,SPIOCHAETOPTERUS_TYPICUS
2091,AMMODYTES_SPP,SQUALUS_ACANTHIAS
2092,ANARHICHAS_DENTICULATUS,SQUALUS_ACANTHIAS
2093,ANARHICHAS_LUPUS,SQUALUS_ACANTHIAS
2094,ANARHICHAS_MINOR,SQUALUS_ACANTHIAS
2095,AURELIA_AURITA,SQUALUS_ACANTHIAS
2096,BOLINOPSIS_INFUNDIBULUM,SQUALUS_ACANTHIAS
2097,CLUPEA_HARENGUS,SQUALUS_ACANTHIAS
2098,EUPHYSA_FLAMMEA,SQUALUS_ACANTHIAS
2099,GADUS_MORHUA,SQUALUS_ACANTHIAS
2100,GONATUS_FABRICII,SQUALUS_ACANTHIAS
2101,LIMANDA_LIMANDA,SQUALUS_ACANTHIAS
2102,MELANOGRAMMUS_AEGLEFINUS,SQUALUS_ACANTHIAS
2103,MERTENSIA_OVUM,SQUALUS_ACANTHIAS
2104,PLEURONECTES_PLATESSA,SQUALUS_ACANTHIAS
2105,REINHARDTIUS_HIPPOGLOSSOIDES,SQUALUS_ACANTHIAS
2106,AUTOTHROPH_FLAGELLAT,STICHOPUS_TREMULUS
2107,DETRITUS,STICHOPUS_TREMULUS
2108,DIATOM,STICHOPUS_TREMULUS
2109,FORAMINIFERA,STICHOPUS_TREMULUS
2110,HETEROTROPH_FLAGELLAT,STICHOPUS_TREMULUS
2111,MACROALGAE,STRONGYLOCENTROTUS_SP
2112,AUTOTHROPH_FLAGELLAT,TEREBELLIDES_STROEMI
2113,DIATOM,TEREBELLIDES_STROEMI
2114,HETEROTROPH_FLAGELLAT,TEREBELLIDES_STROEMI
2115,PHYTOPLANKTON_INDET,TEREBELLIDES_STROEMI
2116,CALANUS_FINMARCHICUS,THEMISTO_ABYSSORUM
2117,CALANUS_GLACIALIS,THEMISTO_ABYSSORUM
2118,CALANUS_HYPERBOREUS,THEMISTO_ABYSSORUM
2119,METRIDIA_LONGA,THEMISTO_ABYSSORUM
2120,MICROCALANUS_SPP,THEMISTO_ABYSSORUM
2121,OIKOPLEURA_VANHOEFFENI,THEMISTO_ABYSSORUM
2122,OITHONA_SPINIROSTRIS/ATLANTICA,THEMISTO_ABYSSORUM
2123,PHYTOPLANKTON_INDET,THEMISTO_ABYSSORUM
2124,CALANUS_FINMARCHICUS,THEMISTO_LIBELLULA
2125,CALANUS_GLACIALIS,THEMISTO_LIBELLULA
2126,CALANUS_HYPERBOREUS,THEMISTO_LIBELLULA
2127,METRIDIA_LONGA,THEMISTO_LIBELLULA
2128,MICROCALANUS_SPP,THEMISTO_LIBELLULA
2129,OITHONA_SPINIROSTRIS/ATLANTICA,THEMISTO_LIBELLULA
2130,DIATOM,THYASIRA_GOULDI
2131,AUTOTHROPH_FLAGELLAT,THYSANOESSA_INERMIS
2132,BENTHOS_LARVAE,THYSANOESSA_INERMIS
2133,CALANUS_FINMARCHICUS,THYSANOESSA_INERMIS
2134,CALANUS_GLACIALIS,THYSANOESSA_INERMIS
2135,CALANUS_HYPERBOREUS,THYSANOESSA_INERMIS
2136,HETEROTROPH_FLAGELLAT,THYSANOESSA_INERMIS
2137,AUTOTHROPH_FLAGELLAT,THYSANOESSA_LONGICAUDATA
2138,CALANUS_FINMARCHICUS,THYSANOESSA_LONGICAUDATA
2139,CALANUS_GLACIALIS,THYSANOESSA_LONGICAUDATA
2140,CALANUS_HYPERBOREUS,THYSANOESSA_LONGICAUDATA
2141,FISH_LARVAE,THYSANOESSA_LONGICAUDATA
2142,HETEROTROPH_FLAGELLAT,THYSANOESSA_LONGICAUDATA
2143,APHERUSA_GLACIALIS,THYSANOESSA_RASCHII
2144,AUTOTHROPH_FLAGELLAT,THYSANOESSA_RASCHII
2145,CALANUS_FINMARCHICUS,THYSANOESSA_RASCHII
2146,CALANUS_GLACIALIS,THYSANOESSA_RASCHII
2147,CALANUS_HYPERBOREUS,THYSANOESSA_RASCHII
2148,FISH_LARVAE,THYSANOESSA_RASCHII
2149,HETEROTROPH_FLAGELLAT,THYSANOESSA_RASCHII
2150,THYSANOESSA_RASCHII,THYSANOESSA_RASCHII
2151,APHERUSA_GLACIALIS,TRISOPTERUS_ESMARKII
2152,CALANUS_FINMARCHICUS,TRISOPTERUS_ESMARKII
2153,CALANUS_GLACIALIS,TRISOPTERUS_ESMARKII
2154,CALANUS_HYPERBOREUS,TRISOPTERUS_ESMARKII
2155,ERYTHROPS_SP,TRISOPTERUS_ESMARKII
2156,EUKROHNIA_HAMATA,TRISOPTERUS_ESMARKII
2157,GAMMARIDAE_INDET,TRISOPTERUS_ESMARKII
2158,GAMMARUS_WILKITZKII,TRISOPTERUS_ESMARKII
2159,LUMBRINERIS_SP,TRISOPTERUS_ESMARKII
2160,MEGANYCTIPHANES_NORVEGICA,TRISOPTERUS_ESMARKII
2161,METRIDIA_LONGA,TRISOPTERUS_ESMARKII
2162,OITHONA_SPINIROSTRIS/ATLANTICA,TRISOPTERUS_ESMARKII
2163,ONISIMUS_GLACIALIS,TRISOPTERUS_ESMARKII
2164,ONISIMUS_NANSENI,TRISOPTERUS_ESMARKII
2165,OPHIOPHOLIS_ACULEATA,TRISOPTERUS_ESMARKII
2166,OSTRACODA_INDET,TRISOPTERUS_ESMARKII
2167,PANDALUS_BOREALIS,TRISOPTERUS_ESMARKII
2168,PAREUCHAETA_NORVEGICA,TRISOPTERUS_ESMARKII
2169,PONTOPHILUS_NORVEGICUS,TRISOPTERUS_ESMARKII
2170,PSEUDOCALANUS_SPP,TRISOPTERUS_ESMARKII
2171,ROSSIA_SP,TRISOPTERUS_ESMARKII
2172,SAGITTA_SPP,TRISOPTERUS_ESMARKII
2173,STRONGYLOCENTROTUS_SP,TRISOPTERUS_ESMARKII
2174,THEMISTO_ABYSSORUM,TRISOPTERUS_ESMARKII
2175,THYSANOESSA_INERMIS,TRISOPTERUS_ESMARKII
2176,THYSANOESSA_RASCHII,TRISOPTERUS_ESMARKII
2177,CALANUS_FINMARCHICUS,TRIGLOPS_MURRAYI
2178,CALANUS_GLACIALIS,TRIGLOPS_MURRAYI
2179,CALANUS_HYPERBOREUS,TRIGLOPS_MURRAYI
2180,MALLOTUS_VILLOSUS,TRIGLOPS_MURRAYI
2181,PANDALUS_BOREALIS,TRIGLOPS_MURRAYI
2182,THEMISTO_LIBELLULA,TRIGLOPS_MURRAYI
2183,THYSANOESSA_INERMIS,TRIGLOPS_MURRAYI
2184,CALANUS_HYPERBOREUS,TRIGLOPS_NYBELINI
2185,POLYCHAETA,TRIGLOPS_NYBELINI
2186,THEMISTO_ABYSSORUM,TRIGLOPS_NYBELINI
2187,THEMISTO_LIBELLULA,TRIGLOPS_NYBELINI
2188,ASCIDIACEA_G_SP,TRIGLOPS_PINGELII
2189,CALANUS_GLACIALIS,TRIGLOPS_PINGELII
2190,CALANUS_HYPERBOREUS,TRIGLOPS_PINGELII
2191,LIMACINA_HELICINA,TRIGLOPS_PINGELII
2192,POLYCHAETA,TRIGLOPS_PINGELII
2193,POLYNOIDAE_INDET,TRIGLOPS_PINGELII
2194,SAGITTA_SPP,TRIGLOPS_PINGELII
2195,THEMISTO_LIBELLULA,TRIGLOPS_PINGELII
2196,THYSANOESSA_INERMIS,TRIGLOPS_PINGELII
2197,GAMMARIDAE_INDET,ULCINA_OLRIKII
2198,MACOMA_SP,ULCINA_OLRIKII
2199,OSTRACODA_INDET,ULCINA_OLRIKII
2200,DETRITUS,URASTERIAS_LINCKII
2201,AMMODYTES_SPP,URIA_AALGE
2202,CLUPEA_HARENGUS,URIA_AALGE
2203,GADUS_MORHUA,URIA_AALGE
2204,GONATUS_FABRICII,URIA_AALGE
2205,MALLOTUS_VILLOSUS,URIA_AALGE
2206,MELANOGRAMMUS_AEGLEFINUS,URIA_AALGE
2207,POLLACHIUS_VIRENS,URIA_AALGE
2208,AMMODYTES_SPP,URIA_LOMVIA
2209,BOREOGADUS_SAIDA,URIA_LOMVIA
2210,MALLOTUS_VILLOSUS,URIA_LOMVIA
2211,SEBASTES_SPP,URIA_LOMVIA
2212,DELPHINAPTERUS_LEUCAS,URSUS_MARITIMUS
2213,ERIGNATHUS_BARBATUS,URSUS_MARITIMUS
2214,ODOBENUS_ROSMARUS,URSUS_MARITIMUS
2215,PAGOPHILUS_GROENLANDICUS,URSUS_MARITIMUS
2216,PHOCA_HISPIDA,URSUS_MARITIMUS
2217,DETRITUS,YOLDIELLA_SOLIDULA
